pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,random_trial.started,Fixation_2.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation_2.stopped,Probe_2.started,Key_Resp.started,random_trial.stopped,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,33,0,132,0,,,,,415.9595537999994,,415.9474400000181,415.9595537999994,416.9598117999849,416.9598117999849,416.9598117999849,416.9598117999849,416.9598117999849,417.9592777999933,417.9592777999933,418.54446720000124,x,1,0.5775236999616027,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,33,1,133,1,,,,,418.55929439998,,418.54654780001147,418.55929439998,419.5596562999999,419.5596562999999,419.5596562999999,419.5596562999999,419.5596562999999,420.55924720002804,420.55924720002804,421.1944947000011,v,1,0.6182636999874376,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,33,2,134,2,,,,,421.2091877000057,,421.1962796000298,421.2091877000057,422.20991929998854,422.20991929998854,422.20991929998854,422.20991929998854,422.20991929998854,423.2093438000302,423.2093438000302,423.49582609999925,c,1,0.2806824999861419,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,33,3,135,3,,,,,423.5099162000115,,423.4979685000144,423.5099162000115,424.5101679000072,424.5101679000072,424.5101679000072,424.5101679000072,424.5101679000072,425.51001720002387,425.51001720002387,426.6443331000046,z,1,1.1173015999956988,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,34,0,136,0,,,,,426.66261070000473,,426.6464723999961,426.66261070000473,427.6597139000078,427.6597139000078,427.6597139000078,427.6597139000078,427.6770730999997,428.65943629998947,428.65943629998947,429.07771139999386,x,1,0.40835129999322817,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,34,1,137,1,,,,,429.0929568000138,,429.0795403000084,429.0929568000138,430.09349400002975,430.09349400002975,430.09349400002975,430.09349400002975,430.09349400002975,431.0927813000162,431.0927813000162,431.76093310001306,v,1,0.6536945999832824,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,34,2,138,2,,,,,431.77581740001915,,431.7627917000209,431.77581740001915,432.77752220002003,432.77752220002003,432.77752220002003,432.77752220002003,432.77752220002003,433.77589350001654,433.77589350001654,434.1279716999852,c,1,0.34459150000475347,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,34,3,139,3,,,,,434.14274869998917,,434.1299479000154,434.14274869998917,435.14297099999385,435.14297099999385,435.14297099999385,435.14297099999385,435.14297099999385,436.1429906000267,436.1429906000267,436.92794299998786,z,1,0.7671945000183769,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,35,0,140,0,,,,,436.94322760001523,,436.92981930001406,436.94322760001523,437.9433332000044,437.9433332000044,437.9433332000044,437.9433332000044,437.9433332000044,438.9426704000216,438.9426704000216,439.24451330001466,x,1,0.2933289000065997,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,35,1,141,1,,,,,439.2593969000154,,439.2465355999884,439.2593969000154,440.26009689999046,440.26009689999046,440.26009689999046,440.26009689999046,440.26009689999046,441.25992560002487,441.25992560002487,441.56122299999697,v,1,0.2938181000063196,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,35,2,142,2,,,,,441.57602809998207,,441.56303030002164,441.57602809998207,442.57770620001247,442.57770620001247,442.57770620001247,442.57770620001247,442.57770620001247,443.57610549998935,443.57610549998935,443.82824669999536,c,1,0.23534310003742576,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,35,3,143,3,,,,,443.8432612000033,,443.8300621000235,443.8432612000033,444.84354390000226,444.84354390000226,444.84354390000226,444.84354390000226,444.84354390000226,445.8429132999736,445.8429132999736,446.4291578999837,z,1,0.5839713999885134,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,36,0,144,0,,,,,446.44267730001593,,446.4310901000281,446.44267730001593,447.4435354999732,447.4435354999732,447.4435354999732,447.4435354999732,447.4435354999732,448.44292180001503,448.44292180001503,448.71152489999076,x,1,0.2543671000166796,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,36,1,145,1,,,,,448.7261977000162,,448.71343619999243,448.7261977000162,449.7265713000088,449.7265713000088,449.7265713000088,449.7265713000088,449.7265713000088,450.72640039998805,450.72640039998805,451.02783650002675,v,1,0.2851242999895476,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,36,2,146,2,,,,,451.0426790000056,,451.0297283999971,451.0426790000056,452.0435211000149,452.0435211000149,452.0435211000149,452.0435211000149,452.0435211000149,453.0431330000283,453.0431330000283,453.4946198000107,c,1,0.4397006999934092,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,36,3,147,3,,,,,453.50944619998336,,453.49647910002386,453.50944619998336,454.51036369998474,454.51036369998474,454.51036369998474,454.51036369998474,454.51036369998474,455.5093648000038,455.5093648000038,456.87821639998583,z,1,1.3647576000075787,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,37,0,148,0,,,,,456.89262649999,,456.87996589997783,456.89262649999,457.8936875999789,457.8936875999789,457.8936875999789,457.8936875999789,457.8936875999789,458.89275940001244,458.89275940001244,460.29495050001424,x,1,1.3874996000085957,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,37,1,149,1,,,,,460.30935499997577,,460.29697859997395,460.30935499997577,461.31025490001775,461.31025490001775,461.31025490001775,461.31025490001775,461.31025490001775,462.31028959999094,462.31028959999094,463.4111893000081,v,1,1.0936226000194438,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,37,2,150,2,,,,,463.4261470999918,,463.41304379998473,463.4261470999918,464.4270135000115,464.4270135000115,464.4270135000115,464.4270135000115,464.4270135000115,465.42615010001464,465.42615010001464,467.22835069999564,c,1,1.7874310999759473,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,37,3,151,3,,,,,467.2434862999944,,467.2304353999789,467.2434862999944,468.2455543000251,468.2455543000251,468.2455543000251,468.2455543000251,468.2455543000251,469.24278010003036,469.24278010003036,469.76220739999553,z,1,0.5173727999790572,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,38,0,152,0,,,,,469.77604560001055,,469.76435740001034,469.77604560001055,470.77665970003,470.77665970003,470.77665970003,470.77665970003,470.77665970003,471.77697549998993,471.77697549998993,472.2447874000063,x,1,0.4509496000246145,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,38,1,153,1,,,,,472.25937430001795,,472.2467475999729,472.25937430001795,473.26013260002946,473.26013260002946,473.26013260002946,473.26013260002946,473.26013260002946,474.25961489998735,474.25961489998735,475.46168559999205,v,1,1.1963165999623016,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,38,2,154,2,,,,,475.4764267000137,,475.4636979000061,475.4764267000137,476.4769323000219,476.4769323000219,476.4769323000219,476.4769323000219,476.4769323000219,477.4767909999937,477.4767909999937,478.8109162999899,c,1,1.3175387000082992,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,38,3,155,3,,,,,478.826833900006,,478.81278239999665,478.826833900006,479.82686279999325,479.82686279999325,479.82686279999325,479.82686279999325,479.82686279999325,480.8260994000011,480.8260994000011,481.6114905999857,z,1,0.78057629999239,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,39,0,156,0,,,,,481.6265427999897,,481.61345940001775,481.6265427999897,482.6269073000294,482.6269073000294,482.6269073000294,482.6269073000294,482.6269073000294,483.6262677999912,483.6262677999912,484.8956018000026,x,1,1.2567851999774575,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,39,1,157,1,,,,,484.9102109000087,,484.8991332000005,484.9102109000087,485.9102668000269,485.9102668000269,485.9102668000269,485.9102668000269,485.9102668000269,486.9095834000036,486.9095834000036,487.8755606000195,v,1,0.9558977999840863,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,39,2,158,2,,,,,487.89170169999124,,487.8764766000095,487.89170169999124,488.87710849998984,488.87710849998984,488.87710849998984,488.87710849998984,488.8934357999824,489.876122799993,489.876122799993,490.9614138000179,c,1,1.0800432999967597,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,39,3,159,3,,,,,490.97649380000075,,490.9632682999945,490.97649380000075,491.97705940000014,491.97705940000014,491.97705940000014,491.97705940000014,491.97705940000014,492.9761642999947,492.9761642999947,494.52848149999045,z,1,1.5491601999965496,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,40,0,160,0,,,,,494.5436221000273,,494.5303149999818,494.5436221000273,495.543525999994,495.543525999994,495.543525999994,495.543525999994,495.543525999994,496.5443457000074,496.5443457000074,497.82872669998324,x,1,1.2813423000043258,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,40,1,161,1,,,,,497.84363890002714,,497.83043989998987,497.84363890002714,498.8436115999939,498.8436115999939,498.8436115999939,498.8436115999939,498.8436115999939,499.8434720999794,499.8434720999794,501.2623855000129,v,1,1.4155648000305519,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,40,2,162,2,,,,,501.27622719999636,,501.2644622999942,501.27622719999636,502.277771699999,502.277771699999,502.277771699999,502.277771699999,502.277771699999,503.27652090002084,503.27652090002084,503.9290942000225,c,1,0.6490816000150517,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,40,3,163,3,,,,,503.94329299998935,,503.9313107000198,503.94329299998935,504.94405240000924,504.94405240000924,504.94405240000924,504.94405240000924,504.94405240000924,505.94316650001565,505.94316650001565,507.56145510001807,z,1,1.6123888999572955,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,41,0,164,0,,,,,507.5764516000054,,507.56340829998953,507.5764516000054,508.57727880001767,508.57727880001767,508.57727880001767,508.57727880001767,508.57727880001767,509.5762049999903,509.5762049999903,511.34517550002784,x,1,1.7583350000204518,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,41,1,165,1,,,,,511.3597232999746,,511.34715829999186,511.3597232999746,512.3603617000044,512.3603617000044,512.3603617000044,512.3603617000044,512.3603617000044,513.359541199985,513.359541199985,518.9454069000203,v,1,5.580576300038956,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,41,2,166,2,,,,,518.9608467000071,,518.9472715000156,518.9608467000071,519.9606076999917,519.9606076999917,519.9606076999917,519.9606076999917,519.9606076999917,520.9602077999734,520.9602077999734,522.1115343000274,c,1,1.1404799000010826,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,41,3,167,3,,,,,522.1266065000091,,522.1135395999881,522.1266065000091,523.1268277000054,523.1268277000054,523.1268277000054,523.1268277000054,523.1268277000054,524.1262442999869,524.1262442999869,525.0284027000307,z,1,0.8962473000283353,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,42,0,168,0,,,,,525.0429009000072,,525.030379600008,525.0429009000072,526.0446209000074,526.0446209000074,526.0446209000074,526.0446209000074,526.0446209000074,527.043911100016,527.043911100016,528.0116310999729,x,1,0.9589258999913,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,42,1,169,1,,,,,528.0265679000295,,528.0135326000163,528.0265679000295,529.0270769000053,529.0270769000053,529.0270769000053,529.0270769000053,529.0270769000053,530.0262935999781,530.0262935999781,530.8455738999764,v,1,0.8048768999869935,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,42,2,170,2,,,,,530.8596684000222,,530.8479002999957,530.8596684000222,531.8602781000081,531.8602781000081,531.8602781000081,531.8602781000081,531.8602781000081,532.8595961999963,532.8595961999963,534.195256499981,c,1,1.3308262000209652,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,42,3,171,3,,,,,534.2098430999904,,534.1970885000192,534.2098430999904,535.2104929999914,535.2104929999914,535.2104929999914,535.2104929999914,535.2104929999914,536.2096454999992,536.2096454999992,536.9612598000094,z,1,0.7397759000305086,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,43,0,172,0,,,,,536.9763265000074,,536.9630769999931,536.9763265000074,537.9767050999799,537.9767050999799,537.9767050999799,537.9767050999799,537.9767050999799,538.9770158000174,538.9770158000174,539.5961002000258,x,1,0.6147344000055455,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,43,1,173,1,,,,,539.6106608000118,,539.5980134999845,539.6106608000118,540.6103253000183,540.6103253000183,540.6103253000183,540.6103253000183,540.6103253000183,541.6108517000102,541.6108517000102,543.1290373000083,v,1,1.5153001999715343,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,43,2,174,2,,,,,543.1429253999959,,543.1310124000302,543.1429253999959,544.1438572999905,544.1438572999905,544.1438572999905,544.1438572999905,544.1438572999905,545.144068100024,545.144068100024,546.1949460000033,c,1,1.0458762000198476,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,43,3,175,3,,,,,546.2100904000108,,546.1966383000254,546.2100904000108,547.2104979000287,547.2104979000287,547.2104979000287,547.2104979000287,547.2104979000287,548.2098770000157,548.2098770000157,549.7457443000167,z,1,1.523838600027375,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,44,0,176,0,,,,,549.7606182000018,,549.7475509999786,549.7606182000018,550.7604690000298,550.7604690000298,550.7604690000298,550.7604690000298,550.7604690000298,551.7596892000292,551.7596892000292,552.4279573999811,x,1,0.65893270005472,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,44,1,177,1,,,,,552.4430878999992,,552.4300177000114,552.4430878999992,553.4442395999795,553.4442395999795,553.4442395999795,553.4442395999795,553.4442395999795,554.4430664000101,554.4430664000101,556.5952276000171,v,1,2.136473799997475,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,44,2,178,2,,,,,556.6097912000259,,556.5971619000193,556.6097912000259,557.6105816999916,557.6105816999916,557.6105816999916,557.6105816999916,557.6105816999916,558.6097637999919,558.6097637999919,559.4954480999731,c,1,0.8817507000057958,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,44,3,179,3,,,,,559.5097247000085,,559.497340300004,559.5097247000085,560.5111196999787,560.5111196999787,560.5111196999787,560.5111196999787,560.5111196999787,561.509870400012,561.509870400012,562.4291845000116,z,1,0.9164133999729529,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,45,0,180,0,,,,,562.4436916999985,,562.4312301999889,562.4436916999985,563.4435533999931,563.4435533999931,563.4435533999931,563.4435533999931,563.4435533999931,564.4432682999759,564.4432682999759,564.7784182999749,x,1,0.3187865999643691,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,45,1,181,1,,,,,564.7934385000262,,564.7801856999868,564.7934385000262,565.7941679999931,565.7941679999931,565.7941679999931,565.7941679999931,565.7941679999931,566.7932462000172,566.7932462000172,567.161365500011,v,1,0.3515569000155665,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,45,2,182,2,,,,,567.1765328000183,,567.1632345999824,567.1765328000183,568.1774040000164,568.1774040000164,568.1774040000164,568.1774040000164,568.1774040000164,569.176867000002,569.176867000002,569.4782770000165,c,1,0.2930616000085138,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,45,3,183,3,,,,,569.4934734000126,,569.4799659000128,569.4934734000126,570.4935736000189,570.4935736000189,570.4935736000189,570.4935736000189,570.4935736000189,571.4931234000251,571.4931234000251,572.9282303000218,z,1,1.425332700018771,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,46,0,184,0,,,,,572.9431301000295,,572.9302638000227,572.9431301000295,573.9436609999975,573.9436609999975,573.9436609999975,573.9436609999975,573.9436609999975,574.9432341000065,574.9432341000065,576.0951687999768,x,1,1.140226799994707,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,46,1,185,1,,,,,576.1103496000287,,576.0972448000102,576.1103496000287,577.1103671999881,577.1103671999881,577.1103671999881,577.1103671999881,577.1103671999881,578.110528899997,578.110528899997,578.3950564999832,v,1,0.27581319998716936,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,46,2,186,2,,,,,578.409765999997,,578.3970335000195,578.409765999997,579.4107505999855,579.4107505999855,579.4107505999855,579.4107505999855,579.4107505999855,580.4103205000283,580.4103205000283,580.7117930999957,c,1,0.2915777999442071,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,46,3,187,3,,,,,580.7265076999902,,580.7136492999853,580.7265076999902,581.7276109000086,581.7276109000086,581.7276109000086,581.7276109000086,581.7276109000086,582.7268464000081,582.7268464000081,584.4961713000084,z,1,1.76449179998599,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,47,0,188,0,,,,,584.510012099985,,584.4982224000269,584.510012099985,585.5102438000031,585.5102438000031,585.5102438000031,585.5102438000031,585.5102438000031,586.5097858000081,586.5097858000081,588.7960514000151,x,1,2.284196900029201,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,47,1,189,1,,,,,588.8097837999812,,588.7980921000126,588.8097837999812,589.8103195999865,589.8103195999865,589.8103195999865,589.8103195999865,589.8103195999865,590.8104540000204,590.8104540000204,593.0961889000027,v,1,2.2709894999861717,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,47,2,190,2,,,,,593.1110123000108,,593.0979788000113,593.1110123000108,594.1108348999987,594.1108348999987,594.1108348999987,594.1108348999987,594.1108348999987,595.1098759000306,595.1098759000306,596.161717800016,c,1,1.0416119000292383,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,47,3,191,3,,,,,596.1765128999832,,596.1635717999889,596.1765128999832,597.177298500028,597.177298500028,597.177298500028,597.177298500028,597.177298500028,598.1772115000058,598.1772115000058,599.9122905000113,z,1,1.7321614000247791,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,48,0,192,0,,,,,599.9266022000229,,599.9141859000083,599.9266022000229,600.9274946000078,600.9274946000078,600.9274946000078,600.9274946000078,600.9274946000078,601.926713199995,601.926713199995,602.812095500005,x,1,0.8795956999529153,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,48,1,193,1,,,,,602.826808599988,,602.8140779000241,602.826808599988,603.8270897999755,603.8270897999755,603.8270897999755,603.8270897999755,603.8270897999755,604.8267144000274,604.8267144000274,606.1284639000078,v,1,1.2870600000023842,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,48,2,194,2,,,,,606.1433329000138,,606.1305098999874,606.1433329000138,607.1438132000039,607.1438132000039,607.1438132000039,607.1438132000039,607.1438132000039,608.143370100006,608.143370100006,608.5974484999897,c,1,0.4490129000041634,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,48,3,195,3,,,,,608.6104713000241,,608.599546500016,608.6104713000241,609.610501600022,609.610501600022,609.610501600022,609.610501600022,609.610501600022,610.6093240000191,610.6093240000191,611.24570520001,z,1,0.6220117000048049,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,49,0,196,0,,,,,611.2598270000308,,611.2478524000035,611.2598270000308,612.2607235999894,612.2607235999894,612.2607235999894,612.2607235999894,612.2607235999894,613.2599630000186,613.2599630000186,613.7788967000088,x,1,0.5031602999661118,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,49,1,197,1,,,,,613.7945257999818,,613.7807886999799,613.7945257999818,614.7940707000089,614.7940707000089,614.7940707000089,614.7940707000089,614.7940707000089,615.7932375000091,615.7932375000091,617.0958982000011,v,1,1.293798999977298,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,49,2,198,2,,,,,617.1099480999983,,617.0981274999795,617.1099480999983,618.1111047000159,618.1111047000159,618.1111047000159,618.1111047000159,618.1111047000159,619.1098151999759,619.1098151999759,619.4963559000171,c,1,0.38334510003915057,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,49,3,199,3,,,,,619.5099893999868,,619.498341700004,619.5099893999868,620.5107601999771,620.5107601999771,620.5107601999771,620.5107601999771,620.5107601999771,621.5105661000125,621.5105661000125,622.0786159000127,z,1,0.5529052000492811,None,,,,,,,,,,,,,,,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
50,c,,,,,0,0,0,2,622.1084303000243,,,,,,,,,,,,,,,,622.0983077000128,622.1084303000243,623.1089899999788,623.1089899999788,623.1089899999788,623.1089899999788,623.1273579000263,624.0931857000105,624.0931857000105,626.0616446000058,c,1,1.9525369000039063,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-50,x,,,,,0,1,1,0,626.07656950003,,,,,,,,,,,,,,,,626.0645262000035,626.07656950003,627.0772270999732,627.0772270999732,627.0772270999732,627.0772270999732,627.0772270999732,628.0772362999851,628.0772362999851,628.5454347999766,x,1,0.46241639996878803,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
-150,z,,,,,0,2,2,3,628.5602193999803,,,,,,,,,,,,,,,,628.5472918999731,628.5602193999803,629.561067099974,629.561067099974,629.561067099974,629.561067099974,629.561067099974,630.5598908999818,630.5598908999818,631.6784848999814,z,1,1.102935399976559,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
150,v,,,,,0,3,3,1,631.6932166999904,,,,,,,,,,,,,,,,631.6808400999871,631.6932166999904,632.6943235999788,632.6943235999788,632.6943235999788,632.6943235999788,632.6943235999788,633.6934892000281,633.6934892000281,635.9952567000291,v,1,2.289486500027124,None,066450,001,2024-10-14_22h17.51.370,motor sequence,2024.1.5,None,2024-10-14 22h17.54.250816 +0530,
